Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2022-01-12 12:00,Buy signal — close short,43580.63,22.376671,999600.1299,23620.8,2.36,789.92,111820.28,11.18,-3669.97,-0.37,23620.8,2.36,41
1,Entry short,2022-01-05 16:00,Sell,44671.53,22.376671,999600.1299,23620.8,2.36,789.92,111820.28,11.18,-3669.97,-0.37,23620.8,2.36,41
2,Exit long,2022-01-20 20:00,Sell signal — close long,41363.21,23.487541,1023601.834,-52879.79,-5.16,798.05,19854.9,1.94,-54825.14,-5.35,-29259,-2.93,50
2,Entry long,2022-01-12 12:00,Buy,43580.63,23.487541,1023601.834,-52879.79,-5.16,798.05,19854.9,1.94,-54825.14,-5.35,-29259,-2.93,50
3,Exit short,2022-01-26 08:00,Buy signal — close short,39423.93,23.468724,970741.7592,44754.04,4.61,758.39,136139.12,14.02,-7957.43,-0.82,15495.04,1.55,33
3,Entry short,2022-01-20 20:00,Sell,41363.21,23.468724,970741.7592,44754.04,4.61,758.39,136139.12,14.02,-7957.43,-0.82,15495.04,1.55,33
4,Exit long,2022-01-27 00:00,Sell signal — close long,35780.42,25.757437,1015459.393,-94622.3,-9.31,774.83,7552.35,0.74,-100439.57,-9.89,-79127.27,-7.91,4
4,Entry long,2022-01-26 08:00,Buy,39423.93,25.757437,1015459.393,-94622.3,-9.31,774.83,7552.35,0.74,-100439.57,-9.89,-79127.27,-7.91,4
5,Exit short,2022-02-04 12:00,Short SL,39358.49,25.7368,920873.5135,-92861.61,-10.08,773.53,5948.23,0.65,-92456.42,-10.04,-171988.88,-17.20,51
5,Entry short,2022-01-27 00:00,Sell,35780.42,25.7368,920873.5135,-92861.61,-10.08,773.53,5948.23,0.65,-92456.42,-10.04,-171988.88,-17.20,51
6,Exit long,2022-02-12 04:00,Sell signal — close long,42127.98,20.953002,827680.0372,54343.46,6.56,684.16,133034.16,16.07,-1042.22,-0.13,-117645.41,-11.76,46
6,Entry long,2022-02-04 12:00,Buy,39501.74,20.953002,827680.0372,54343.46,6.56,684.16,133034.16,16.07,-1042.22,-0.13,-117645.41,-11.76,46
7,Exit short,2022-02-15 08:00,Buy signal — close short,44271.04,20.944634,882355.1223,-45609.44,-5.17,723.84,11204.73,1.27,-49159.8,-5.57,-163254.86,-16.33,19
7,Entry short,2022-02-12 04:00,Sell,42127.98,20.944634,882355.1223,-45609.44,-5.17,723.84,11204.73,1.27,-49159.8,-5.57,-163254.86,-16.33,19
8,Exit long,2022-02-17 12:00,Sell signal — close long,41950.35,18.901334,836781.7136,-44516.02,-5.32,651.88,9215.56,1.10,-48407.42,-5.78,-207770.88,-20.78,13
8,Entry long,2022-02-15 08:00,Buy,44271.04,18.901334,836781.7136,-44516.02,-5.32,651.88,9215.56,1.10,-48407.42,-5.78,-207770.88,-20.78,13
9,Exit short,2022-02-24 20:00,Buy signal — close short,38353.03,18.884938,792229.7588,67328.55,8.50,606.61,143606.36,18.12,-3857.25,-0.49,-140442.33,-14.04,44
9,Entry short,2022-02-17 12:00,Sell,41950.35,18.884938,792229.7588,67328.55,8.50,606.61,143606.36,18.12,-3857.25,-0.49,-140442.33,-14.04,44
10,Exit long,2022-03-04 12:00,Sell signal — close long,40694.09,22.410327,859503.9437,51755.33,6.02,708.59,156521.31,18.20,-30278.4,-3.52,-88686.99,-8.87,46
10,Entry long,2022-02-24 20:00,Buy,38353.03,22.410327,859503.9437,51755.33,6.02,708.59,156521.31,18.20,-30278.4,-3.52,-88686.99,-8.87,46
11,Exit short,2022-03-09 00:00,Buy signal — close short,41225.52,22.394252,911313.7064,-12634.79,-1.39,733.81,78625.15,8.62,-17161.11,-1.88,-101321.78,-10.13,27
11,Entry short,2022-03-04 12:00,Sell,40694.09,22.394252,911313.7064,-12634.79,-1.39,733.81,78625.15,8.62,-17161.11,-1.88,-101321.78,-10.13,27
12,Exit long,2022-03-10 08:00,Sell signal — close long,39098.89,21.799324,898688.4675,-47059.5,-5.23,700.41,29443.69,3.27,-53094.44,-5.91,-148381.28,-14.84,8
12,Entry long,2022-03-09 00:00,Buy,41225.52,21.799324,898688.4675,-47059.5,-5.23,700.41,29443.69,3.27,-53094.44,-5.91,-148381.28,-14.84,8
13,Exit short,2022-03-16 08:00,Buy signal — close short,40552.68,21.781166,851619.4135,-32359.2,-3.80,693.96,32904.82,3.86,-57090.39,-6.70,-180740.48,-18.07,36
13,Entry short,2022-03-10 08:00,Sell,39098.89,21.781166,851619.4135,-32359.2,-3.80,693.96,32904.82,3.86,-57090.39,-6.70,-180740.48,-18.07,36
14,Exit long,2022-03-31 16:00,Sell signal — close long,45610.93,20.202993,819285.5102,101495.48,12.38,696.31,154634.9,18.87,-24907.08,-3.04,-79245,-7.92,92
14,Entry long,2022-03-16 08:00,Buy,40552.68,20.202993,819285.5102,101495.48,12.38,696.31,154634.9,18.87,-24907.08,-3.04,-79245,-7.92,92
15,Exit short,2022-04-18 16:00,Buy signal — close short,40686.12,20.187172,920755.689,98721.15,10.72,696.84,142039.08,15.42,-37608.99,-4.08,19476.15,1.95,108
15,Entry short,2022-03-31 16:00,Sell,45610.93,20.187172,920755.689,98721.15,10.72,696.84,142039.08,15.42,-37608.99,-4.08,19476.15,1.95,108
16,Exit long,2022-04-21 20:00,Sell signal — close long,40481.13,25.055161,1019397.287,-5949.52,-0.58,813.46,56924.46,5.58,-23165.36,-2.27,13526.63,1.35,19
16,Entry long,2022-04-18 16:00,Buy,40686.12,25.055161,1019397.287,-5949.52,-0.58,813.46,56924.46,5.58,-23165.36,-2.27,13526.63,1.35,19
17,Exit short,2022-04-25 20:00,Buy signal — close short,40440.57,25.037033,1013527.388,205.09,0.02,810.42,56431.66,5.57,-8262.03,-0.81,13731.71,1.37,24
17,Entry short,2022-04-21 20:00,Sell,40481.13,25.037033,1013527.388,205.09,0.02,810.42,56431.66,5.57,-8262.03,-0.81,13731.71,1.37,24
18,Exit long,2022-04-26 12:00,Sell signal — close long,38574.79,25.067196,1013731.695,-47562.15,-4.69,792.28,8464.79,0.83,-47913.09,-4.72,-33830.44,-3.38,4
18,Entry long,2022-04-25 20:00,Buy,40440.57,25.067196,1013731.695,-47562.15,-4.69,792.28,8464.79,0.83,-47913.09,-4.72,-33830.44,-3.38,4
19,Exit short,2022-05-04 16:00,Buy signal — close short,39840.5,25.046678,966170.344,-32487.45,-3.36,785.62,28956.97,3.00,-45512.57,-4.71,-66317.88,-6.63,49
19,Entry short,2022-04-26 12:00,Sell,38574.79,25.046678,966170.344,-32487.45,-3.36,785.62,28956.97,3.00,-45512.57,-4.71,-66317.88,-6.63,49
20,Exit long,2022-05-05 12:00,Sell signal — close long,36913.97,23.436158,933708.2528,-69306.15,-7.42,719.53,1451.26,0.16,-77706.95,-8.32,-135624.03,-13.56,5
20,Entry long,2022-05-04 16:00,Buy,39840.5,23.436158,933708.2528,-69306.15,-7.42,719.53,1451.26,0.16,-77706.95,-8.32,-135624.03,-13.56,5
21,Exit short,2022-05-30 00:00,Buy signal — close short,30338.84,23.415978,864376.7094,153333.19,17.73,629.92,270070.16,31.23,-9923.82,-1.15,17709.15,1.77,147
21,Entry short,2022-05-05 12:00,Sell,36913.97,23.415978,864376.7094,153333.19,17.73,629.92,270070.16,31.23,-9923.82,-1.15,17709.15,1.77,147
22,Exit long,2022-06-01 16:00,Sell signal — close long,30097.26,33.540726,1017586.72,-8913.6,-0.88,810.83,68207.23,6.70,-16356.99,-1.61,8795.55,0.88,16
22,Entry long,2022-05-30 00:00,Buy,30338.84,33.540726,1017586.72,-8913.6,-0.88,810.83,68207.23,6.70,-16356.99,-1.61,8795.55,0.88,16
23,Exit short,2022-06-06 00:00,Buy signal — close short,31228.56,33.517884,1008796.469,-38740.99,-3.84,822.2,28360.52,2.81,-38742.61,-3.84,-29945.44,-2.99,26
23,Entry short,2022-06-01 16:00,Sell,30097.26,33.517884,1008796.469,-38740.99,-3.84,822.2,28360.52,2.81,-38742.61,-3.84,-29945.44,-2.99,26
24,Exit long,2022-06-07 00:00,Sell signal — close long,29563.53,31.06406,970085.8616,-52477.97,-5.41,755.38,15407.42,1.59,-63443.73,-6.54,-82423.41,-8.24,6
24,Entry long,2022-06-06 00:00,Buy,31228.56,31.06406,970085.8616,-52477.97,-5.41,755.38,15407.42,1.59,-63443.73,-6.54,-82423.41,-8.24,6
25,Exit short,2022-06-18 04:00,Short TP,19216.29,31.037481,917577.5007,320546.66,34.92,605.6,320785.22,34.95,-61947.57,-6.75,238123.25,23.81,67
25,Entry short,2022-06-07 00:00,Sell,29563.53,31.037481,917577.5007,320546.66,34.92,605.6,320785.22,34.95,-61947.57,-6.75,238123.25,23.81,67
26,Exit long,2022-06-28 16:00,Sell signal — close long,20234.32,58.589583,1237628.189,-53077.08,-4.29,969.26,43101.46,3.48,-80939.13,-6.54,185046.17,18.50,45
26,Entry long,2022-06-21 04:00,Buy,21123.69,58.589583,1237628.189,-53077.08,-4.29,969.26,43101.46,3.48,-80939.13,-6.54,185046.17,18.50,45
27,Exit short,2022-07-04 20:00,Buy signal — close short,20208.48,58.566215,1185047.535,565.92,0.05,947.43,94771.63,7.99,-38519.22,-3.25,185612.1,18.56,37
27,Entry short,2022-06-28 16:00,Sell,20234.32,58.566215,1185047.535,565.92,0.05,947.43,94771.63,7.99,-38519.22,-3.25,185612.1,18.56,37
28,Exit long,2022-07-11 04:00,Sell signal — close long,20427.09,58.669055,1185612.425,11872.02,1.00,953.62,131161.52,11.06,-54641.03,-4.61,197484.12,19.75,38
28,Entry long,2022-07-04 20:00,Buy,20208.48,58.669055,1185612.425,11872.02,1.00,953.62,131161.52,11.06,-54641.03,-4.61,197484.12,19.75,38
29,Exit short,2022-07-14 16:00,Buy signal — close short,20590.69,58.62243,1197485.654,-10552.45,-0.88,961.82,88784.21,7.41,-27729.04,-2.31,186931.66,18.69,21
29,Entry short,2022-07-11 04:00,Sell,20427.09,58.62243,1197485.654,-10552.45,-0.88,961.82,88784.21,7.41,-27729.04,-2.31,186931.66,18.69,21
30,Exit long,2022-07-25 00:00,Sell signal — close long,21862.13,57.644541,1186940.874,72312.7,6.09,978.87,212076.2,17.86,-13088.55,-1.10,259244.38,25.92,62
30,Entry long,2022-07-14 16:00,Buy,20590.69,57.644541,1186940.874,72312.7,6.09,978.87,212076.2,17.86,-13088.55,-1.10,259244.38,25.92,62
31,Exit short,2022-07-27 16:00,Buy signal — close short,22769.37,57.599415,1259245.899,-53284.79,-4.23,1028.3,65900.94,5.23,-72900.98,-5.79,205959.58,20.60,16
31,Entry short,2022-07-25 00:00,Sell,21862.13,57.599415,1259245.899,-53284.79,-4.23,1028.3,65900.94,5.23,-72900.98,-5.79,205959.58,20.60,16
32,Exit long,2022-08-04 16:00,Sell signal — close long,22456.2,52.96602,1206002.907,-17545.53,-1.45,958.17,100452.83,8.33,-19938.94,-1.65,188414.05,18.84,48
32,Entry long,2022-07-27 16:00,Buy,22769.37,52.96602,1206002.907,-17545.53,-1.45,958.17,100452.83,8.33,-19938.94,-1.65,188414.05,18.84,48
33,Exit short,2022-08-08 04:00,Buy signal — close short,23818.13,52.921487,1188415.496,-73054.92,-6.14,979.56,0,0.00,-74351.12,-6.25,115359.12,11.54,21
33,Entry short,2022-08-04 16:00,Sell,22456.2,52.921487,1188415.496,-73054.92,-6.14,979.56,0,0.00,-74351.12,-6.25,115359.12,11.54,21
34,Exit long,2022-08-09 12:00,Sell signal — close long,23089.72,46.830637,1115418.2,-34990.59,-3.14,878.69,19546.3,1.75,-44339.59,-3.97,80368.52,8.04,8
34,Entry long,2022-08-08 04:00,Buy,23818.13,46.830637,1115418.2,-34990.59,-3.14,878.69,19546.3,1.75,-44339.59,-3.97,80368.52,8.04,8
35,Exit short,2022-08-10 12:00,Buy signal — close short,24006.01,46.790079,1080369.823,-43754.73,-4.05,881.45,18897.3,1.75,-51576.04,-4.77,36613.8,3.66,6
35,Entry short,2022-08-09 12:00,Sell,23089.72,46.790079,1080369.823,-43754.73,-4.05,881.45,18897.3,1.75,-51576.04,-4.77,36613.8,3.66,6
36,Exit long,2022-08-17 12:00,Sell signal — close long,23391.17,43.18291,1036649.369,-27369.28,-2.64,818.7,51478.24,4.96,-29846.4,-2.88,9244.52,0.92,42
36,Entry long,2022-08-10 12:00,Buy,24006.01,43.18291,1036649.369,-27369.28,-2.64,818.7,51478.24,4.96,-29846.4,-2.88,9244.52,0.92,42
37,Exit short,2022-09-09 00:00,Buy signal — close short,19946.4,43.14644,1009245.713,147881.62,14.65,747.94,209102.47,20.71,-11005.21,-1.09,157126.14,15.71,135
37,Entry short,2022-08-17 12:00,Sell,23391.17,43.14644,1009245.713,147881.62,14.65,747.94,209102.47,20.71,-11005.21,-1.09,157126.14,15.71,135
38,Exit long,2022-09-13 12:00,Sell signal — close long,20829.52,58.005877,1157008.425,50280.06,4.34,946.1,164468.2,14.21,-991.82,-0.09,207406.19,20.74,27
38,Entry long,2022-09-09 00:00,Buy,19946.4,58.005877,1157008.425,50280.06,4.34,946.1,164468.2,14.21,-991.82,-0.09,207406.19,20.74,27
39,Exit short,2022-09-27 00:00,Buy signal — close short,20100.81,57.966178,1207407.664,41291.5,3.42,949.03,154762.64,12.81,-5894.11,-0.49,248697.69,24.87,81
39,Entry short,2022-09-13 12:00,Sell,20829.52,57.966178,1207407.664,41291.5,3.42,949.03,154762.64,12.81,-5894.11,-0.49,248697.69,24.87,81
40,Exit long,2022-09-27 16:00,Sell signal — close long,19080.28,62.120155,1248665.433,-64369.05,-5.15,973.57,16787.33,1.34,-79663.53,-6.38,184328.64,18.43,4
40,Entry long,2022-09-27 00:00,Buy,20100.81,62.120155,1248665.433,-64369.05,-5.15,973.57,16787.33,1.34,-79663.53,-6.38,184328.64,18.43,4
41,Exit short,2022-10-04 04:00,Buy signal — close short,19968.48,62.070905,1184330.247,-56100.89,-4.74,969.52,36855.71,3.11,-68568,-5.79,128227.74,12.82,39
41,Entry short,2022-09-27 16:00,Sell,19080.28,62.070905,1184330.247,-56100.89,-4.74,969.52,36855.71,3.11,-68568,-5.79,128227.74,12.82,39
42,Exit long,2022-10-08 20:00,Sell signal — close long,19418.15,56.502721,1128273.454,-31985.32,-2.83,890.18,27905.15,2.47,-40924.21,-3.63,96242.42,9.62,28
42,Entry long,2022-10-04 04:00,Buy,19968.48,56.502721,1128273.454,-31985.32,-2.83,890.18,27905.15,2.47,-40924.21,-3.63,96242.42,9.62,28
43,Exit short,2022-10-13 20:00,Buy signal — close short,19380.98,56.454601,1096243.91,1222.26,0.11,876.16,70336.95,6.41,-8411.02,-0.77,97464.68,9.75,30
43,Entry short,2022-10-08 20:00,Sell,19418.15,56.454601,1096243.91,1222.26,0.11,876.16,70336.95,6.41,-8411.02,-0.77,97464.68,9.75,30
44,Exit long,2022-10-20 00:00,Sell signal — close long,19046.72,56.62585,1097464.466,-19798.16,-1.80,870.4,31595.96,2.88,-26958.57,-2.46,77666.52,7.77,37
44,Entry long,2022-10-13 20:00,Buy,19380.98,56.62585,1097464.466,-19798.16,-1.80,870.4,31595.96,2.88,-26958.57,-2.46,77666.52,7.77,37
45,Exit short,2022-10-23 16:00,Buy signal — close short,19504.34,56.58024,1077667.989,-26764.74,-2.48,872.49,21419.66,1.99,-27206.53,-2.52,50901.78,5.09,22
45,Entry short,2022-10-20 00:00,Sell,19046.72,56.58024,1077667.989,-26764.74,-2.48,872.49,21419.66,1.99,-27206.53,-2.52,50901.78,5.09,22
46,Exit long,2022-11-07 04:00,Sell signal — close long,20632.82,53.881544,1050923.954,59939.18,5.70,865.06,105600.73,10.04,-18602.16,-1.77,110840.97,11.08,87
46,Entry long,2022-10-23 16:00,Buy,19504.34,53.881544,1050923.954,59939.18,5.70,865.06,105600.73,10.04,-18602.16,-1.77,110840.97,11.08,87
47,Exit short,2022-11-23 00:00,Buy signal — close short,16561.64,53.838612,1110842.39,218385.69,19.65,801,277007.56,24.93,-14358.39,-1.29,329226.66,32.92,95
47,Entry short,2022-11-07 04:00,Sell,20632.82,53.838612,1110842.39,218385.69,19.65,801,277007.56,24.93,-14358.39,-1.29,329226.66,32.92,95
48,Exit long,2022-11-28 00:00,Sell signal — close long,16170.64,80.248862,1329052.763,-32428,-2.44,1050.69,17536.41,1.32,-41491.44,-3.12,296798.66,29.68,30
48,Entry long,2022-11-23 00:00,Buy,16561.64,80.248862,1329052.763,-32428,-2.44,1050.69,17536.41,1.32,-41491.44,-3.12,296798.66,29.68,30
49,Exit short,2022-11-30 00:00,Buy signal — close short,16842.2,80.19476,1296800.594,-54914.57,-4.23,1058.98,12952.4,1.00,-73208.85,-5.64,241884.08,24.19,12
49,Entry short,2022-11-28 00:00,Sell,16170.64,80.19476,1296800.594,-54914.57,-4.23,1058.98,12952.4,1.00,-73208.85,-5.64,241884.08,24.19,12
50,Exit long,2022-12-07 04:00,Sell signal — close long,16762.94,73.739129,1241929.158,-6835.77,-0.55,991.21,42199.66,3.40,-9746.61,-0.78,235048.31,23.50,43
50,Entry long,2022-11-30 00:00,Buy,16842.2,73.739129,1241929.158,-6835.77,-0.55,991.21,42199.66,3.40,-9746.61,-0.78,235048.31,23.50,43
51,Exit short,2022-12-08 16:00,Buy signal — close short,17257.26,73.677421,1235050.188,-37422.83,-3.03,1002.61,3698.96,0.30,-39725.77,-3.22,197625.47,19.76,9
51,Entry short,2022-12-07 04:00,Sell,16762.94,73.677421,1235050.188,-37422.83,-3.03,1002.61,3698.96,0.30,-39725.77,-3.22,197625.47,19.76,9
52,Exit long,2022-12-12 00:00,Sell signal — close long,16913.57,69.400152,1197656.467,-24800.72,-2.07,948.58,6066.07,0.51,-26547.84,-2.22,172824.75,17.28,20
52,Entry long,2022-12-08 16:00,Buy,17257.26,69.400152,1197656.467,-24800.72,-2.07,948.58,6066.07,0.51,-26547.84,-2.22,172824.75,17.28,20
53,Exit short,2022-12-12 20:00,Buy signal — close short,17210.88,69.34234,1172826.522,-21562.68,-1.84,946.51,34.99,0.00,-23107.32,-1.97,151262.08,15.13,5
53,Entry short,2022-12-12 00:00,Sell,16913.57,69.34234,1172826.522,-21562.68,-1.84,946.51,34.99,0.00,-23107.32,-1.97,151262.08,15.13,5
54,Exit long,2022-12-15 12:00,Sell signal — close long,17423.63,66.892589,1151280.322,13304.68,1.16,926.72,76743.57,6.66,-8312.36,-0.72,164566.75,16.46,16
54,Entry long,2022-12-12 20:00,Buy,17210.88,66.892589,1151280.322,13304.68,1.16,926.72,76743.57,6.66,-8312.36,-0.72,164566.75,16.46,16
55,Exit short,2022-12-20 12:00,Buy signal — close short,16918.86,66.838452,1164568.457,32819.89,2.82,918.16,76379.01,6.56,-6150.44,-0.53,197386.64,19.74,30
55,Entry short,2022-12-15 12:00,Sell,17423.63,66.838452,1164568.457,32819.89,2.82,918.16,76379.01,6.56,-6150.44,-0.53,197386.64,19.74,30
56,Exit long,2022-12-27 16:00,Sell signal — close long,16678.02,70.770806,1197361.359,-17995.51,-1.50,951.07,2592.51,0.22,-25386.73,-2.12,179391.12,17.94,43
56,Entry long,2022-12-20 12:00,Buy,16918.86,70.770806,1197361.359,-17995.51,-1.50,951.07,2592.51,0.22,-25386.73,-2.12,179391.12,17.94,43
57,Exit short,2023-01-04 00:00,Buy signal — close short,16859.15,70.715403,1179392.906,-13757.32,-1.17,948.64,23610.37,2.00,-13634.72,-1.16,165633.81,16.56,44
57,Entry short,2022-12-27 16:00,Sell,16678.02,70.715403,1179392.906,-13757.32,-1.17,948.64,23610.37,2.00,-13634.72,-1.16,165633.81,16.56,44
58,Exit long,2023-01-21 00:00,Long TP,22759.86,69.14025,1165645.846,406880.84,34.89,1095.71,407510.3,34.95,-12865.87,-1.10,572514.7,57.25,102
58,Entry long,2023-01-04 00:00,Buy,16859.15,69.14025,1165645.846,406880.84,34.89,1095.71,407510.3,34.95,-12865.87,-1.10,572514.7,57.25,102
59,Exit short,2023-02-01 20:00,Buy signal — close short,23729.86,68.988538,1571885.901,-66486.04,-4.23,1283.59,18412.77,1.17,-71040.52,-4.52,506028.62,50.60,13
59,Entry short,2023-01-30 16:00,Sell,22784.74,68.988538,1571885.901,-66486.04,-4.23,1283.59,18412.77,1.17,-71040.52,-4.52,506028.62,50.60,13
60,Exit long,2023-02-05 16:00,Sell signal — close long,22901.82,63.467817,1506082.412,-53737.73,-3.57,1183.84,32926.34,2.19,-61772.71,-4.10,452290.9,45.23,23
60,Entry long,2023-02-01 20:00,Buy,23729.86,63.467817,1506082.412,-53737.73,-3.57,1183.84,32926.34,2.19,-61772.71,-4.10,452290.9,45.23,23
61,Exit short,2023-02-14 16:00,Buy signal — close short,22217.69,63.413853,1452292.647,42238.84,2.91,1144.48,96209.55,6.62,-34991.81,-2.41,494529.72,49.45,54
61,Entry short,2023-02-05 16:00,Sell,22901.82,63.413853,1452292.647,42238.84,2.91,1144.48,96209.55,6.62,-34991.81,-2.41,494529.72,49.45,54
62,Exit long,2023-02-16 20:00,Sell signal — close long,23519.83,67.266073,1494496.757,86359.21,5.78,1230.63,203352.94,13.60,-11180.1,-0.75,580888.94,58.09,13
62,Entry long,2023-02-14 16:00,Buy,22217.69,67.266073,1494496.757,86359.21,5.78,1230.63,203352.94,13.60,-11180.1,-0.75,580888.94,58.09,13
63,Exit short,2023-03-12 16:00,Buy signal — close short,21215.77,67.215229,1580890.759,153665.16,9.72,1202.77,264923.6,16.75,-117213.81,-7.41,734554.1,73.46,143
63,Entry short,2023-02-16 20:00,Sell,23519.83,67.215229,1580890.759,153665.16,9.72,1202.77,264923.6,16.75,-117213.81,-7.41,734554.1,73.46,143
64,Exit long,2023-03-22 12:00,Long TP,28641.29,81.752021,1734432.075,605420.9,34.89,1630.37,606357.5,34.95,-3171.68,-0.18,1339975,134.00,59
64,Entry long,2023-03-12 16:00,Buy,21215.77,81.752021,1734432.075,605420.9,34.89,1630.37,606357.5,34.95,-3171.68,-0.18,1339975,134.00,59
65,Exit short,2023-03-29 08:00,Buy signal — close short,28357.02,87.549416,2339039.362,-145529.84,-6.22,1928.67,14969.49,0.64,-184386.66,-7.88,1194445.1,119.44,40
65,Entry short,2023-03-22 16:00,Sell,26716.79,87.549416,2339039.362,-145529.84,-6.22,1928.67,14969.49,0.64,-184386.66,-7.88,1194445.1,119.44,40
66,Exit long,2023-04-17 04:00,Sell signal — close long,29858.49,77.390435,2194562.113,114397.29,5.21,1802.13,207009.14,9.43,-87455.28,-3.98,1308842.4,130.88,113
66,Entry long,2023-03-29 08:00,Buy,28357.02,77.390435,2194562.113,114397.29,5.21,1802.13,207009.14,9.43,-87455.28,-3.98,1308842.4,130.88,113
67,Exit short,2023-04-18 08:00,Buy signal — close short,30371.15,77.326239,2308844.734,-41505,-1.80,1862.93,55718.71,2.41,-40853.26,-1.77,1267337.4,126.73,7
67,Entry short,2023-04-17 04:00,Sell,29858.49,77.326239,2308844.734,-41505,-1.80,1862.93,55718.71,2.41,-40853.26,-1.77,1267337.4,126.73,7
68,Exit long,2023-04-19 08:00,Sell signal — close long,29321.44,74.655435,2267371.415,-80149.11,-3.53,1782.55,6545.9,0.29,-102604.08,-4.52,1187188.4,118.72,6
68,Entry long,2023-04-18 08:00,Buy,30371.15,74.655435,2267371.415,-80149.11,-3.53,1782.55,6545.9,0.29,-102604.08,-4.52,1187188.4,118.72,6
69,Exit short,2023-04-26 00:00,Buy signal — close short,28318.37,74.593558,2187190.535,73102.73,3.34,1719.82,173891.11,7.95,-15420.62,-0.70,1260291.1,126.03,40
69,Entry short,2023-04-19 08:00,Sell,29321.44,74.593558,2187190.535,73102.73,3.34,1719.82,173891.11,7.95,-15420.62,-0.70,1260291.1,126.03,40
70,Exit long,2023-04-26 16:00,Sell signal — close long,27895.47,79.815095,2260233.392,-35548.49,-1.57,1794.69,135070.5,5.97,-46919.09,-2.08,1224742.6,122.47,4
70,Entry long,2023-04-26 00:00,Buy,28318.37,79.815095,2260233.392,-35548.49,-1.57,1794.69,135070.5,5.97,-46919.09,-2.08,1224742.6,122.47,4
71,Exit short,2023-05-05 00:00,Buy signal — close short,29204.35,79.752908,2224744.853,-106208.54,-4.77,1821.55,51311.57,2.31,-165753.52,-7.45,1118534,111.85,50
71,Entry short,2023-04-26 16:00,Sell,27895.47,79.752908,2224744.853,-106208.54,-4.77,1821.55,51311.57,2.31,-165753.52,-7.45,1118534,111.85,50
72,Exit long,2023-05-07 20:00,Sell signal — close long,28462.87,72.544666,2118619.816,-55463.8,-2.62,1673.38,45297.49,2.14,-58939.04,-2.78,1063070.2,106.31,17
72,Entry long,2023-05-05 00:00,Buy,29204.35,72.544666,2118619.816,-55463.8,-2.62,1673.38,45297.49,2.14,-58939.04,-2.78,1063070.2,106.31,17
73,Exit short,2023-05-23 00:00,Buy signal — close short,27372.69,72.482936,2063072.385,77400.59,3.75,1618.85,190223.12,9.22,-15492.15,-0.75,1140470.9,114.05,91
73,Entry short,2023-05-07 20:00,Sell,28462.87,72.482936,2063072.385,77400.59,3.75,1618.85,190223.12,9.22,-15492.15,-0.75,1140470.9,114.05,91
74,Exit long,2023-05-24 12:00,Sell signal — close long,26307.01,78.195082,2140409.739,-85009.93,-3.97,1679,7560.76,0.35,-102225.92,-4.77,1055460.9,105.55,9
74,Entry long,2023-05-23 00:00,Buy,27372.69,78.195082,2140409.739,-85009.93,-3.97,1679,7560.76,0.35,-102225.92,-4.77,1055460.9,105.55,9
75,Exit short,2023-05-28 00:00,Buy signal — close short,27195.15,78.133665,2055463.106,-71065.76,-3.46,1672.13,32818.27,1.60,-74165.48,-3.61,984395.1,98.44,21
75,Entry short,2023-05-24 12:00,Sell,26307.01,78.133665,2055463.106,-71065.76,-3.46,1672.13,32818.27,1.60,-74165.48,-3.61,984395.1,98.44,21
76,Exit long,2023-05-31 04:00,Sell signal — close long,27176.71,72.970837,1984452.858,-2932.61,-0.15,1587.02,91352.34,4.60,-15350.73,-0.77,981462.56,98.15,19
76,Entry long,2023-05-28 00:00,Buy,27195.15,72.970837,1984452.858,-2932.61,-0.15,1587.02,91352.34,4.60,-15350.73,-0.77,981462.56,98.15,19
77,Exit short,2023-06-06 16:00,Buy signal — close short,27093.56,72.910394,1981464.634,4479.75,0.23,1582.75,131532.48,6.64,-21227.18,-1.07,985942.3,98.59,39
77,Entry short,2023-05-31 04:00,Sell,27176.71,72.910394,1981464.634,4479.75,0.23,1582.75,131532.48,6.64,-21227.18,-1.07,985942.3,98.59,39
78,Exit long,2023-06-10 04:00,Sell signal — close long,25663.06,73.29932,1985939.524,-106401.48,-5.36,1546.81,20839.19,1.05,-118749.11,-5.98,879540.8,87.95,21
78,Entry long,2023-06-06 16:00,Buy,27093.56,73.29932,1985939.524,-106401.48,-5.36,1546.81,20839.19,1.05,-118749.11,-5.98,879540.8,87.95,21
79,Exit short,2023-06-16 12:00,Buy signal — close short,25800.56,73.239235,1879542.882,-11578.06,-0.62,1507.66,65549.47,3.49,-55993.24,-2.98,867962.75,86.80,38
79,Entry short,2023-06-10 04:00,Sell,25663.06,73.239235,1879542.882,-11578.06,-0.62,1507.66,65549.47,3.49,-55993.24,-2.98,867962.75,86.80,38
80,Exit long,2023-07-06 20:00,Sell signal — close long,29910.42,72.400477,1867972.851,295942.44,15.84,1613.4,412646.5,22.08,-4412.82,-0.24,1163905.1,116.39,122
80,Entry long,2023-06-16 12:00,Buy,25800.56,72.400477,1867972.851,295942.44,15.84,1613.4,412646.5,22.08,-4412.82,-0.24,1163905.1,116.39,122
